Judul,Topik 1,Topik 2,Topik 3
"PENGARUH SISTEM REKRUTMEN INTERNAL DAN PENEMPATAN KERJA TERHADAP PRESTASI KARYAWAN
(Studi Pada Karyawan Ud Danarta Sooko Mojokerto)
",0.001132453020348663,0.9977338349531782,0.0011337120264730458
"Pengaruh Human Relation dan
Lingkungan Kerja Fisik Terhadap Kinerja Pegawai (Studi Kasus pada Tenaga
Kependidikan Universitas Trunojoyo Madura)",0.0019666781553811905,0.9960756155017579,0.0019577063428608036
Pengaruh Keragaman Tenaga Kerja Dan Pengawasan Terhadap Kinerja Karyawan PDAM âSumber Pocongâ Kabupaten Bangkalan. ,0.001242974653643015,0.6066391734841211,0.39211785186223586
ANALISIS PENGARUH BEBAN KERJA DAN SUPERVISI TERHADAP KINERJA KARYAWAN PT. MURNI RAHAYU ABADI GRESIK,0.0012776979173631652,0.9974415957006536,0.0012807063819833063
"PENGARUH KEPERCAYAAN DIRI, KONTROL DIRI, DAN
DIKLAT KEWIRAUSAHAAN TERHADAP NIAT BERWIRAUSAHA
(Studi Kasus Pada  Mahasiswa S1 Tahun 2014-2015 Univesitas Trunojoyo Madura)
",0.001533799739951835,0.9969407271890163,0.0015254730710319634
PENGARUH KEMAMPUAN KERJA DAN MOTIVASI KERJA TERHADAP KINERJA PENGRAJIN BATIK DI KECAMATAN TANJUNG BUMI KABUPATEN BANGKALAN,0.6134283248164044,0.385563852264669,0.0010078229189266425
PENGARUH KOMPENSASI DAN KOMPETENSI TERHADAP KINERJA GURU MTS DI KECAMATAN DUNGKEK KABUPATEN SUMENEP,0.9974378229557849,0.0012841179781389257,0.0012780590660761712
PENGARUH KUALITAS PRODUK DAN CITRA MEREK DALAM MENGAMBIL KEPUTUSAN PEMBELIAN SEPEDA MOTOR YAMAHA âCV. TRISAKTI MOTOR SAMPANGâ,0.39493913585947144,0.0016037506352845842,0.6034571135052441
"Pengaruh Return On Asset (ROA), Price Earning Ratio (PER), Inflasi Dan Suku Bunga Terhadap Return Saham Perusahaan Sektor Perikanan yang Terdaftar Di Bursa Efek Indonesia (BEI)Tahun 2011-2016",0.0021923019617502448,0.002197346423172026,0.9956103516150778
ANALISIS PREDIKSI TINGKAT KESEHATAN DENGAN   MENGGUNAKAN METODE ALTMAN Z-SCORE DAN METODE SPRINGATE PADA PERUSAHAAN OTOMOTIF YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2013-2016,0.0020820124198187326,0.995832204744197,0.0020857828359843187
Pengaruh Store Atmosphere terhadap Keputusan Pembelian di Ole Olang Resto Bangkalan,0.9964732731489017,0.0017550411045316337,0.0017716857465667772
Pengaruh Insentif Finansial Dan Non Finansial Terhadap Kinerja Karyawan Karyawan Pada UD Farindo Surabaya,0.00156917388427885,0.9968535664953196,0.0015772596204014647
"PENGGUNAAN ANALISIS COMMON SIZE, ECONOMIC VALUE ADDED DAN 
MARKET VALUE ADDED TERHADAP KINERJA KEUANGAN KELOMPOK 
PERUSAHAAN FARMASI YANG TERDAFTAR DI BURSA EFEK INDONESIA ",0.2541241051669455,0.7441994146285793,0.0016764802044753006
Pengaruh Harga Terhadap Keputusan Pembelian Kerupuk (Studi pada Industri Kerupuk UD. Mekar Jaya di desa Pracak Kec. Sepulu),0.001981457766174637,0.04642632026732813,0.9515922219664972
"PENGARUH CITRA MEREK (BRAND IMAGE) TERHADAP KEPUTUSAN
MAHASISWA MEMILIH FAKULTAS EKONOMI DAN BISNIS  
UNIVERSITAS TRUNOJOYO MADURA
(STUDI PADA MAHASISWA FAKULTAS EKONOMI DAN BISNIS  
UNIVERSITAS TRUNOYO MADURA) ",0.997235348112896,0.0013788201169447401,0.0013858317701592186
"Pengaruh
Kompensasi dan Lingkungan Kerja Terhadap Kinerja Karyawan Pada PT.
Nikko Sidoarjo.",0.0016113199190459946,0.9967666949133246,0.0016219851676294759
"Analisis Pengaruh Pengelolaan Perputaran Kas, Perputaran Piutang dan Perputaran Persediaan terhadap Profitabilitas pada perusahaan sektor makanan dan minuman yang terdaftar di Bursa Efek Indonesia tahun 2010-2016",0.0013220275083230737,0.0013380148289708713,0.9973399576627061
Pengaruh Faktor-Faktor Pengembangan SDM Terhadap Prestasi Mahasiswa Fakultas Ekonomi dan Bisnis Universitas Trunojoyo Madura,0.9961889610955894,0.0019118958544077456,0.0018991430500027674
"PERSEPSI KONSUMEN ATAS LABEL HALAL DAN KEPUTUSAN PEMBELIAN PRODUK MINUMAN YAKULT
(STUDI PADA MAHASISWA UNIVERSITAS TRUNOJOYO MADURA)
",0.9961675661321028,0.0019056066747452313,0.0019268271931520754
PENGARUH BRAND EQUITY TERHADAP KEPUTUSAN PEMBELIAN SMARTPHONE XIAOMI (Studi Pada Mahasiswa Universitas Trunojoyo Madura),0.7373375940974667,0.0012660618602320115,0.2613963440423013
PENGARUH CITRA MEREK DAN KUALITAS PRODUK TERHADAP KEPUTUSAN PEMBELIAN SMARTPHONE XIAOMI,0.9942836696828731,0.0028361596439397552,0.0028801706731872642
Analisis Perbandingan Biaya Leasing Dan Hutang Jangka Panjang Untuk Pengadaan aktiva Tetap Terhadap PT. Dua Putri Kedaton Pamekasan,0.0017791413031636922,0.9964390348532245,0.0017818238436117068
Pengaruh Relationship Marketing Terhadap Loyalitas Pelanggan Rumah Batik Malabis di Kecamatan Kamal,0.33293170987351073,0.001404560053635014,0.6656637300728543
"PENGARUH PERILAKU KONSUMEN TERHADAP KEPUTUSAN PEMBELIAN BATIK TANJUNG BUMI
(Studi pada Toko Batik Hj. Rohmi)
",0.9960288965421862,0.0019836002407856985,0.0019875032170280096
"ANALISIS PENGARUH DEBT TO EQUITY RATIO (DER), 
RETURN ON ASSETS (ROA) DAN CURRENT RATIO (CR) TERHADAP RETURN SAHAM PADA PERUSAHAAN NON BANK LQ 45  YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI) PERIODE 2012-2016
",0.002325523196827157,0.002334268228618818,0.9953402085745541
PENGARUH PERSON ORGANIZATION FIT DAN KARAKTERISTIK INDIVIDU TERHADAP KINERJA KARYAWAN MELALUI KEPUASAN KERJA SEBAGAI VARIABLE INTERVENING PADA PT. NIKKO SIDOARJO,0.0011496440540839665,0.672100506889887,0.32674984905602916
STATUS CONSUMPTION DAN AFFECTIVE RESPONSE MENDORONG REPURCHASE INTENTION  PRODUK SMARTPHONE APPLE DI KECAMATAN SUKOLILO KOTA SURABAYA,0.9974560469655923,0.0012694842490535044,0.001274468785354155
"PENGARUH EFEKTIVITAS MODAL KERJA, VOLUME PENJUALAN DAN
BIAYA OPERASIONAL TERHADAP LABA BERSIH INDUSTRI BARANG 
KONSUMSI SUB SEKTOR FARMASI YANG TERDAFTAR 
DI BURSA EFEK INDONESIA PERIODE 2012 - 2016",0.0011342341231152797,0.03340679342229613,0.9654589724545887
"ANALISIS FINANCIAL DISTRESS DENGAN MENGGUNAKAN MODEL ALTMAN 
(Z-SCORE) DAN MODEL ZAVGREN (LOGIT) PADA PERUSAHAAN FARMASI  
YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2013-2016 
 
",0.002368885611369975,0.9952505936104649,0.002380520778165226
PENGARUH STRES DAN KEPUASAN KERJA TERHADAP KINERJA PEGAWAI (Studi Kasus Pada Kantor Kelurahan se-Kecamatan Bangkalan),0.11996008211092989,0.8789878472170025,0.0010520706720675648
Pengaruh Prokrastinasi Akademik Terhadap Penyelesaian Penulisan Skripsi Pada Mahasiswa Semester Akhir Universitas Trunojoyo Maduraâ. ,0.17640502662188834,0.0018418968043008303,0.8217530765738109
"Pengaruh Management Controlling Dan Perencanaan Sumber Daya 
Manusia Terhadap Kinerja Karyawan  (Studi Pada Karyawan Bagian Konstruksi Pada PT.
Citra Adi Sarana Indonesia Gresik)",0.002563044448694547,0.9948838537209398,0.002553101830365698
"PENGARUH DANA PIHAK KETIGA (DPK), FINANCING TO DEPOSIT RATIO (FDR),
CAPITAL ADEQUACY RATIO (CAR), DAN NON PERFORMING FINANCING (NPF) 
TERHADAP RETURN ON ASSET (ROA)
(Studi Pada Bank Umum Syariah periode 2012-2016) ",0.0014723599722695857,0.0014635482459281982,0.9970640917818023
"ANALISIS TINGKAT RISIKO KREDIT DENGAN MENGGUNAKAN RASIO NON
PERFOMING LOAN (NPL) DAN LOAN TO DEPOSITE RATIO (LDR) PADDA 
PERBANKAN BUMN DAN BANK SWASTA YANG TERDAFTAR DI BURSA EFEK
INDONESIA TAHUN 2011-2015",0.9264175812358446,0.0009889411612143328,0.07259347760294102
PENGARUH KEPUASAN KERJA DAN MOTIVASI KERJA TERHADAP KINERJA KARYAWAN PADA PT. GADING MURNI  SURABAYA,0.0013322135357076894,0.9973325787538401,0.001335207710452295
"PENGARUH ORIENTASI DAN DISIPLIN KERJA TERHADAP 
KINERJA KARYAWAN BAGIAN PRODUKSI PT. MARINAL INDOPRIMA
CABANG SUMENEP",0.0012673461905836083,0.9974647220528464,0.0012679317565698635
Pengaruh Human Relation dan Lingkungan Kerja Non Fisik Terhadap Kinerja Pegawai Dinas Kesehatan Kabupaten Sumenep,0.0015180842324570717,0.9969617815543578,0.0015201342131850395
Pengaruh Beban Kerja dan Stres Kerja terhadap Kinerja Karyawan Outsourcing PT. Telkom Indonesia Tbk. se-Kabupaten Bangkalan.,0.0013105417822936978,0.9973801230992859,0.0013093351184204943
Pengaruh Keaktifan Mahasiswa dalam Organisasi Internal dan Prestasi Belajar Terhadap Kesiapan Kerja Mahasiswa Fakultas Ekonomi dan Bisnis Universitas Trunojoyo Madura,0.16635402049725476,0.8318027492700619,0.0018432302326833008
"Analisis Pengaruh Capital Adequacy Ratio, Non
Performing Loan, Dan Loan To Deposit Ratio Terhadap Profitabilitas Pada Bank
BUMN Yang Go Public Di Bursa Efek Indonesia Periode 2010-2015. ",0.001995605066355062,0.0019901044946786417,0.9960142904389663
analisa faktor-faktor yang mempengaruhi sisa hasil usaha koperasi pegawai republik indonesia smu negeri krian,0.6551011813006283,0.0021747356466661795,0.34272408305270535
"Pembagian Kerja dan Kompensasi Terhadap Kinerja
(Study Kasus PT. PLN Persero se-Madura)
",0.0015957272208737602,0.9968162505214996,0.001588022257626865
"Analisis Kecukupan Modal, Kualitas Piutang Pembiayaan, Rentabilitas dan Likuiditas untuk mengukur Tingkat Kesehatan Keuangan Perusahaan Pembiayaan (Multifinance) yang terdaftar di Bursa Efek Indonesia Periode 2012-2016",0.001255501511851543,0.9974921739060774,0.0012523245820710409
"PENGARUH JOB INSECURITY TERHADAP TURNOVER INTENTION MELALUI KEPUASAN KERJA SEBAGAI VARIABEL INTERVENING
(Studi Pada Karyawan Organik PT. Karya Manunggal Jati Sidoarjo)
",0.0013068017345251332,0.9973847210956723,0.001308477169802664
"ANALISIS PERBEDAAN RETURN SAHAM, TRADING VOLUME ACTIVITY, DAN BID-ASK-SPREAD SEBELUM DAN SESUDAH STOCK SPLIT PADA PERUSAHAAN YANG TERDAFTAR DI BURSA EFEK INDONESIA 
TAHUN 2012-2016
",0.0017879295318115969,0.0018064369102538656,0.9964056335579345
Pengaruh Leverage Operasi dan Leverage Keuangan Terhadap Earning Per Share Pada Perusahaan Otomotif Yang Terdaftar Di Bursa Efek Indonesia Periode 2013-2016â.,0.0021774504262001434,0.0021889413051972796,0.9956336082686025
"PENGARUH ARUS KAS OPERASI, ARUS KAS INVESTASI, ARUS KAS PENDANAAN DAN RETURN ON INVESTMENT (ROI) TERHADAP RETURN SAHAM PERUSAHAAN OTOMOTIF YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI) PERIODE 2013-2016",0.0013658300421265342,0.0013730560552714028,0.997261113902602
Penggunaan Stefan William Sebagai Celebrity Endorser Untuk Meningkatkan Brand Image Kawasaki Ninja,0.0023635374989223207,0.9952979318283778,0.0023385306726999766
"Pengaruh Current Ratio, Debt Ratio, Total Asset Turnover,  Return On Invesment dan Net Profit Margin terhadap Price to Book Value (PBV) Pada Perusahaan Makanan dan Minuman yang Terdaftar di Bursa Efek Indonesia Periode 2011-2016",0.001414413978513522,0.0014290657366223243,0.9971565202848642
"Pengaruh Profitabilitas, Likuiditas, Tingkat Suku Bunga Dan Inflasi Terhadap Harga Saham Pada Perusahaan Makanan Dan Minuman Yang Terdaftar Di Bursa Efek Indonesia Periode 2012-2016",0.0016479242989895966,0.0016601799498330795,0.9966918957511773
"Pengaruh Profitabilitas, Likuiditas, Firm Size, Dan Solvabilitas, Terhadap Dividend Payout Ratio Pada Perusahaan Manufaktur Yang Listed Di Bursa Efek Indonesia Pada Tahun 2012-2016",0.0020090914930672834,0.8755552247408535,0.12243568376607913
Pengaruh Kompetensi dan Metode Pembelajaran Terhadap Kinerja Guru (Studi Pada Guru SMK di Kecamatan Sukomanunggal Surabaya),0.9962120384390764,0.0018928653631604322,0.0018950961977632708
Pengaruh Burnout Dan Etos Kerja Terhadap Kinerja Karyawan di PT Pelindo III Surabaya,0.0015929238193588351,0.9794219720135963,0.018985104167044946
"Pengaruh Kualitas Produk , Inovasi Produk dan Harga Terhadap Keputusan Pembelian Batik Madura (Survey Pada Dosen dan Karyawan Fakultas Ekonomi dan Bisnis Universitas Trunojoyo Madura)",0.5708442224475806,0.0012464647633421441,0.4279093127890773
ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI STRUKTUR MODAL PADA SUB SEKTOR PERUSAHAAN MANUFAKTUR YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI) PERIODE 2012-2016,0.07087909453019096,0.5701012216521623,0.3590196838176467
"Pengaruh Keputusan Investasi, Kebijakan Hutang, Profitabilitas dan Ukuran Perusahaan Terhadap Nilai Perusahaan Pada Perusahaan Industri Tekstil dan Garmen yang Terdaftar di Bursa Efek Indonesia Periode 2012-2016.",0.0012059266110268057,0.6803133386091323,0.31848073477984085
"PENGARUH STRUKTUR MODAL, LIKUIDITAS, PERTUMBUHAN PERUSAHAAN, DAN PROFITABILITAS TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN OTOMOTIF YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI) PERIODE 2012-2016",0.00146120632434193,0.8146485475330547,0.1838902461426035
Pengaruh Pengembangan Karir terhadap Kinerja Karyawan dengan Kepuasan Kerja sebagai Variabel Intervening pada Badan Kepegawaian Daerah Bangkalan,0.0016140854566866433,0.16085788586703612,0.8375280286762772
PENGARUH ETIKA KERJA DAN KOMUNIKASI INTERPERSONAL TERHADAP KINERJA KARYAWAN PADA PT ADILUHUNG SARANASEGARA INDONESIA KABUPATEN BANGKALAN,0.29517775348254327,0.7033861330999942,0.0014361134174626126
"ANALISIS PENGARUH NILAI BUKU PERLEMBAR SAHAM, 
EARNING PER SHARE DAN PRICE EARNING RATIO TERHADAP HARGA SAHAM PADA PERUSAHAN ROKOK YANG TERDAFTAR DI BURSA EFEK INDONESIA TAHUN PERIODE 2012-2016
",0.0012731190001428866,0.0012680653327348324,0.9974588156671224
Analisis Pengaruh Variabel Leading Economic Indicator dan Coincident Economic Indicator terhadap Return Saham Syariah pada Indeks Saham Syariah Indonesia (ISSI) Periode 2012-2016,0.0018266616316782724,0.0018320896820517118,0.99634124868627
"PENGARUH STRUKTUR MODAL, KEBIJAKAN DIVIDEN DAN PERTUMBUHAN PERUSAHAAN TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN SUB SEKTOR PROPERTY DAN REAL ESTATE YANG TERDAFTAR DI BURSA EFEK INDONESIA",0.00207443387961952,0.6530235181492903,0.34490204797109025
"PENGARUH SOLVABILITAS, KEBIJAKAN DIVIDEN DAN KAPITALISASI PASAR TERHADAP NILAI PERUSAHAAN PROPERTY DAN REAL ESTATE YANG TERDAFTAR DI BURSA EFEK INDONESIA 2012-2016",0.0019487700272692175,0.7032185839960103,0.29483264597672054
ANALISIS PERBANDINGAN VOLUME PERDAGANGAN SAHAM DAN HARGA SAHAM SEBELUM DAN SESUDAH STOCK SPLIT PADA PERUSAHAAN MANUFAKTUR YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2012-2016,0.0017769159987574951,0.0017896221113153957,0.9964334618899271
PENGARUH KOMUNIKASI DAN KETERLIBATAN KERJA TERHADAP EFEKTIVITAS KEPEMIMPINAN TAKMIR MASJID DI KECAMATAN KAMAL,0.0014365956385016146,0.19860860662832977,0.7999547977331687
PENGARUH DUKUNGAN ORGANISASI DAN KOMITMEN ORGANISASIONAL TERHADAP KINERJA KARYAWAN PT POS INDONESIA (PERSERO) CABANG SUMENEP KECAMATAN KOTA,0.7735793060203288,0.22532799908862644,0.0010926948910447362
"ANALISIS PREDIKSI KEBANGKRUTAN DENGAN MENGGUNAKAN METODE ALTMAN Z-SCORE, SPRINGATE, ZMIJEWSKI DAN
 METODE GROVER PADA PERUSAHAAN OTOMOTIF YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2013-2016
",0.0015127494224142456,0.9969636365072589,0.0015236140703268584
"PENGARUH PRESTASI KERJA DAN DISIPLIN KERJA KARYAWAN TERHADAP 
PROMOSI JABATAN
(Studi Pada PT. Ben Santosa di Kamal, Madura)
",0.0011710179673778353,0.9976654852321837,0.0011634968004385154
Pengaruh Remunerasi dan Employee Engagement Terhadap Kinerja Karyawan (Studi Pada DIV. HARKAN PT. PAL Indonesia/Persero),0.48400833118785647,0.5140883801417652,0.0019032886703783233
Pengaruh Reaksi Pasar Terhadap Harga Saham Pada Perusahaan Yang Terdaftar Di Bursa Efek Indonesia Periode 2013-2016,0.0016233113401185688,0.0016266848739326803,0.9967500037859488
Analisis Pengaruh Merger dan Akuisisi Terhadap Kinerja Keuangan Perusahaan (Studi Pada Perusahaan Go Public Non Bank dan Lembaga Keuangan yang Terdaftar di Bursa Efek Indonesia Periode 2013-2014),0.0015722047521303344,0.9968458201804096,0.0015819750674600378
"PENGARUH TINGKAT KEBANGKRUTAN, PERTUMBUHAN PERUSAHAAN DAN LEVERAGE TERHADAP PENERIMAAN OPINI AUDIT GOING CONCERN (STUDI PADA PERUSAHAAN MANUFAKTUR SEKTOR INDUSTRI DASAR DAN KIMIA YANG TERDAFTAR DI BEI TAHUN 2012-2015)",0.0013425252041701795,0.997304729826524,0.0013527449693057872
"Pengaruh Growth Sales, Firm Size, Business Risk, Asset Tangibility dan Profitability Terhadap Struktur Modal Pada Perusahaan Makanan dan Minuman Yang Terdaftar di Bursa Efek Indonesia",0.0012932633637695796,0.9974105105430368,0.0012962260931936524
Pengaruh Good Corporate Governance Dan Leverage Terhadap Profitabilitas Perusahaan Perbankan Yang Terdaftar Di Bursa Efek Indonesia,0.0017778000661918627,0.0017995529478798814,0.9964226469859283
"PENGARUH PERILAKU PEMIMPIN DAN ETOS KERJA
TERHADAP KINERJA KARYAWAN PT. GARAM (PERSERO) SUMENEP  ",0.23308910803054242,0.7653304001989732,0.0015804917704843554
"PENGARUH NET PROFIT MARGIN, CURRENT RATIO, FIRM SIZE, DAN COLLATERAL ASSETS TERHADAP
DIVIDEND PAY OUT RATIO 
(Studi pada Perusahaan Makanan dan Minuman yang Terdaftar di Bursa Efek Indonesia Periode 2012-2016)
",0.001236539821098712,0.4092868807013485,0.5894765794775528
"PENGARUH DEBT TO EQUITY RATIO, TOTAL ASSETS TURN OVER, RETURN ON INVESTMENT, DAN QUICK RATIO TERHADAP DIVIDEND PAYOUT RATIO (Pada Perusahaan Sub-Sektor Makanan dan Minuman yang Terdaftar di Bursa Efek Indonesia Periode 2012-2016)",0.0017741395670335966,0.0017928775623555718,0.9964329828706108
ANALISIS DAMPAK PENGUMUMAN KEMENANGAN DONALD TRUMP SEBAGAI PRESIDEN AMERIKA SERIKAT DALAM PILPRES 2016 TERHADAP ABNORMAL RETURN DAN TRADING VOLUME ACTIVITY  KELOMPOK SAHAM LQ 45 BURSA EFEK INDONESIA SEMESTER II 2016,0.0013609530540633463,0.0013619784206505604,0.9972770685252862
"PENGARUH FIRM SIZE, RETURN ON EQUITY DAN DEBT TO EQUITY RATIO TERHADAP PRICE BOOK VALUE (Pada Perusahaan Otomotif Yang Terdaftar Di Bursa Efek Indonesia Tahun Periode 2011-2016)",0.0010995360757932368,0.0011058426552542908,0.9977946212689525
"PENGARUH JAMINAN SOSIAL TENAGA KERJA DAN
TUNJANGAN HARI RAYA TERHADAP MOTIVASI KERJA
(Studi Pada Karyawan Departemen Operasional PT. PETROKIMIA GRESIK)",0.0016725769278699814,0.9966623136853714,0.0016651093867586164
PENGARUH KOMPENSASI FINANSIAL DAN MOTIVASI KERJA TERHADAP KINERJA KARYAWAN BAGIAN PRODUKSI DI PT. MARINAL INDOPRIMA CABANG PAMEKASAN,0.0018145772671056307,0.996356146902624,0.001829275830270393
"PENGARUH ROTASI PEKERJAAN DAN MOTIVASI KERJA TERHADAP KINERJA KARYAWAN MELALUI KEPUASAN KERJA SEBAGAI VARIABEL INTERVENING
(Studi Pada PT.Dok dan Perkapalan Surabaya)",0.018384879280775684,0.9799250092320487,0.0016901114871757134
PENGARUH KECERDASAN EMOSIONAL DAN KOMPETENSI PERSONIL POLISI TERHADAP KINERJA PERSONIL POLISI PADA SATUAN POLRES PELABUHAN TANJUNG PERAK SURABAYA.,0.001377768019469355,0.9972468199697666,0.001375412010763954
"FAKTOR-FAKTOR YANG MEMPENGARUHI PERINGKAT OBLIGASI
(Studi kasus Pada Perusahaan Manufaktur yang Terdaftar di Bursa Efek Indonesia Tahun 2013-2016)
",0.0021523891354590873,0.9957000363565938,0.00214757450794714
SISTEM DETEKSI DINI KRISIS PERBANKAN INDONESIA DENGAN INDIKATOR HAGEN DAN H0 SERTA MAKRO EKONOMI PADA BANK UMUM NASIONAL YANG TERDAFTRA DI BEI PERIODE 2014-2015,0.001557533719207864,0.9968974247234746,0.001545041557317455
Pengaruh Etos Kerja dan Lingkunga Kerja Terhadap Kinerja Karyawan Melalui Kepuasan kerja sebagai Variabel Intervening Pada UMKM Sarung Tenun Wedani di Gresik,0.0017024870732371428,0.9965860075866436,0.0017115053401192905
Ekuitas Merek Sabun Antiseptik Lifebuoy dan Dettol,0.001653948955010692,0.0016470219444492185,0.9966990291005401
"Pengaruh Perputaran Modal Kerja, Pertumbuhan Penjualan, Aktiva Tetap serta Hutang Jangka Panjang terhadap Laba Bersih Perusahaan Property dan Real Estate yang Terdaftar di Bursa Efek Indonesia (BEI) periode 2012-2016",0.0014796386210798316,0.8318288393833996,0.16669152199552054
"PENGARUH SUKU BUNGA, DEBT TO EQUITY RATIO (DER), RETURN ON EQUITY (ROE), EARNING PER SHARE (EPS), CURRENT RATIO (CR) TERHADAP HARGA SAHAM PERUSAHAAN SUBSEKTOR OTOMOTIF YANG TERDAFTAR DI BEI PERIODE 2010-2016",0.0012976087645581505,0.0012992475975652836,0.9974031436378765
"PENGARUH STRUKTUR MODAL, STRUKTUR KEPEMILIKAN DAN PROFITABILITAS TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN MANUFAKTUR SEKTOR INDUSTRI DASAR DAN KIMIA YANG TERDAFTAR DI BEI PERIODE 2012-2016",0.0017115652130200963,0.924424325841933,0.07386410894504687
Analisis Metode Tobinâs Q dan Altman Z-Score Sebagai Indikator Pengukuran Kinerja Keuangan Perusahaan Pada Perusahaan Manufaktur Sub-sektor Makanan dan Minuman yang Terdaftar di Bursa Efek Indonesia Periode 2012-2016. ,0.0013349971137926867,0.997350726746459,0.0013142761397483464
"ANALISIS PENGARUH RASIO LIKUIDITAS, RASIO AKTIVITAS, RASIO LEABILITAS DAN STRUKTUR MODAL TERHADAP PROFITABILITAS PERUSAHAAN AKUISITOR SEBELUM DAN SESUDAH MELAKUKAN AKTIVITAS PADA PERUSAHAAN MANUFAKTUR YANG TERDAFTAR DI BURSA EFEK INDONESIA YANG MELAKUKAN AKUISISI PADA TAHUN 2014",0.0014690181402616394,0.9970531593702677,0.0014778224894706038
"ANALISIS PENGARUH CAPITAL ADEQUACY RATIO, NON PERFORMING LOAN,
RETURN ON ASSETS, LOAN TO DEPOSIT RATIO  
DAN OPERATING EXPENSE TO OPERATING INCOME TERHADAP 
HARGA SAHAM PADA BANK UMUM SWASTA NASIONAL DEVISA  
YANG TERDAFTAR DI BURSA EFEK INDONESIA TAHUN 2012-2016
 ",0.0011384004543091783,0.0011388972709276519,0.9977227022747632
"Analisis Pengaruh Return On Asset, Current Ratio, Debt to
Total Asset, Firm Size dan Sales Growth terhadap Dividen Payout Ratio pada
perusahaan manufaktur sub-sektor makanan dan minuman yang terdaftar di
Bursa Efek Indonesia periode 2012-2016",0.001083621732436827,0.356077984764368,0.6428383935031952
"Pengaruh Earning Per Share (EPS), Return On Equity (ROE), Current Ratio (CR) dan Debt to Equity Ratio (DER) terhadap Harga Saham pada perusahaan Industri Dasar dan Kimia: Sub Sektor Keramik, Porselen dan Kaca yang Terdaftar di Bursa Efek Indonesia pada Tahun 2012-2016. ",0.0011176834888263962,0.0011240361196680263,0.9977582803915056
ANALISIS PERBANDINGAN KINERJA KEUANGAN PERUSAHAAN SEBELUM DAN SESUDAH  MENERAPKAN  EMPLOYEE STOCK OWNERSHIP PROGRAM PADA PERUSAHAAN YANG TERDAFTAR DALAM BURSA EFEK INDONESIA PERIODE 2007-2016,0.001286842372287493,0.9974210040357466,0.001292153591965934
Strategi Pemasaran Pada UMKM Tahu Sumber Sari Di Kabupaten Lamongan,0.0018336768895142609,0.9963397907910698,0.0018265323194159373
"PENGARUH KONFLIK INTRAPERSONAL DAN 
KONFLIK INTERPERSONAL TERHADAP KINERJA PENGRAJIN 
GULA MERAH DESA GRUJUGAN KECAMATAN GAPURA KABUPATEN SUMENEP
",0.0010043886445879973,0.9979954213872174,0.001000189968194565
"Analisis Pengaruh Pertumbuhan Perusahaan, Kebijakan Dividen, Kebijakan Hutang, dan Profitabilitas Terhadap Nilai Perusahaan Sektor Industri Dasar dan Kimia Yang Terdaftar Di Bursa Efek Indonesia Tahun 2013-2015",0.00210679205392074,0.9957699736749339,0.0021232342711451843
"ANALISIS PENGARUH PROFIT MARGIN, ASSETS TURNOVER, LEVERAGE DAN DIVIDEN PAYOUT RATIO TERHADAP SUSTAINABLE GROWTH RATE PADA PERUSAHAAN SEKTOR INDUSTRI BARANG KONSUMSI YANG TERDAFTAR DI  BURSA EFEK INDONESIA TAHUN 2011-2015",0.0013848387965580652,0.0014016133834677397,0.9972135478199742
"PENGARUH EARNING PER SHARE (EPS), DIVIDEND PER SHARE (DPS), 
DEBT TO EQUITY RATIO (DER) DAN TINGKAT SUKU BUNGA TERHADAP 
HARGA SAHAM PADA PERUSAHAAN MAKANAN DAN MINUMAN 
YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2012-2016
",0.0011315068640530288,0.0011354895311346924,0.9977330036048123
Pengaruh Konflik Disfungsional dan Komunikasi Terhadap Kinerja Perawat Rumah Sakit Bhayangkara Moestadjab Nganjuk,0.5657723130255119,0.43209028992808196,0.002137397046406069
Pengaruh Kinerja Keuangan Terhadap Corporate Social Responsibility (CSR) Pada Perusahaan  Property dan Real Estate Yang Terdaftar Di Bursa Efek Indonesia (BEI) Periode 2012-2016,0.001633505462401268,0.787816691043632,0.21054980349396682
"PENGARUH EARNING PER SHARE, NET PROFIT MARGIN,
DEBT TO ASSET RATIO, RETURN ON EQUITY, DAN INFLASI 
TERHADAP HARGA SAHAM 
( Pada Perusahaan Otomotif dan Komponennya yang Terdaftar di Bursa
Efek Indonesia Tahun 2012-2016 ) 
 
 ",0.0012512283732828318,0.0012551913697675238,0.9974935802569497
